名称,URL,分类,速度(MB/s),是否白名单
靖天综合台,https://gat.zhoujie218.top/litv/4gtv-4gtv046,其它 SD（412条）,0.000,False
靖天育乐4Gtv,http://220.135.64.124:5050/4gtv-4gtv062/index.m3u8?proxy=true,其它,0.000,False
靖天育乐4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv062/index.m3u8?proxy=true,其它,0.000,False
靖天育乐台,https://gat.zhoujie218.top/litv/4gtv-4gtv062,其它 SD（412条）,0.000,False
靖天育樂台,http://clawcloud.goiptv.de5.net/litv.php?id=4gtv-4gtv062&token=xiatianshigou,其它,0.000,False
靖天資訊台,http://clawcloud.goiptv.de5.net/litv.php?id=4gtv-4gtv065&token=xiatianshigou,其它,0.000,False
靖天资讯,http://211.23.125.95:50007/4gtv-4gtv065/index.m3u8?proxy=true,其它 SD（412条）,0.000,False
靖天资讯,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU-PTrevW4Nb5kml8ZMd3atzbtvCRGQ3MDg4rhDwXJUo27Wne7i2ic9WsH8-j4buWEQhUJx9QjfA2z6UKJyuHpLAOOdcN21nHCraYsxN_eYkwHk1rEyYvQUiDqLXEVzJAA4f-hmzVB_5Lwfo6SxCisWIBEG_u3wFU-dg0dSYIr7H1w22lPl_b55igxNT51gLExSH5ldcRagBv1xkvpNk0w2A.m3u8?u=1756878715$IPV4,其它,0.000,False
靖天资讯,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU-PTrevW4Nb5kml8ZMd3atzbtvCRGQ3MDg4rhDwXJUo27Wne7i2ic9WsH8-j4buWEQhUJx9QjfA2z6UKJyuHpLAOOdcN21nHCraYsxN_eYkwHk1rEyYvQUiDqLXEVzJAA4f-hmzVB_5Lwfo6SxCisWIBEG_u3wFU-dg0dSYIr7H1w22lPl_b55igxNT51gLExSH5ldcRagBv1xkvpNk0w2A.m3u8?u=1756878715,其它,0.000,False
靖天资讯4Gtv,http://220.135.64.124:5050/4gtv-4gtv065/index.m3u8?proxy=true,其它,0.000,False
靖天资讯4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv065/index.m3u8?proxy=true,其它,0.000,False
靖天资讯台,https://gat.zhoujie218.top/litv/4gtv-4gtv065,其它 SD（412条）,0.000,False
靖天電影,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUGoAizwDX2ugIXbPbDhCigDYN4iDJ1EepYyCPoZBTMNfxkU8UcvRO1lS2OiWfa4-rhV2zcWogAZ2NPZicB4Em2EUfnJWLONXAO6MMsR5ZLsYc1hk7D8eLvfDL9uqJqJpq0j__JUO440-vK5zgIfXc1iACtTSah1erW8vNTKGCHlb14Ilx3UMi9hY_IwQWKbUoY8siXMv3dAGPdMKviCJP8Q.m3u8?u=1756878715,其它,0.000,False
靖天電影台,http://clawcloud.goiptv.de5.net/litv.php?id=4gtv-4gtv061&token=xiatianshigou$IPV4•线路1,其它,0.000,False
靖天電影台,http://iptv.4666888.xyz/iptv2A.php?id=56$IPV4•线路2,其它,0.000,False
靖天電影台,http://clawcloud.goiptv.de5.net/litv.php?id=4gtv-4gtv061&token=xiatianshigou,其它,0.000,False
靖天音乐,http://211.23.125.95:50007/4gtv-4gtv062/index.m3u8?proxy=true,其它 SD（412条）,0.000,False
靖州综合,https://liveplay-srs.voc.com.cn/hls/tv/34_5156ed.m3u8,其它,0.000,False
靖江新闻綜合 (480p) [Not 24/7],http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8,其它 SD（412条） ,0.000,False
靖洋卡通,https://gat.zhoujie218.top/litv/4gtv-4gtv057$IPV4,其它,0.000,False
靖洋卡通4Gtv,http://220.135.64.124:5050/4gtv-4gtv057/index.m3u8?proxy=true,其它,0.000,False
靖洋卡通4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv057/index.m3u8?proxy=true,其它,0.000,False
靖洋卡通台,https://gat.zhoujie218.top/litv/4gtv-4gtv057,其它 SD（412条）,0.000,False
靖洋卡通台Nice Bingo,http://clawcloud.goiptv.de5.net/litv.php?id=4gtv-4gtv057&token=xiatianshigou,其它,0.000,False
靖洋戏剧,http://211.23.125.95:50007/4gtv-4gtv045/index.m3u8?proxy=true,其它 SD（412条）,0.000,False
靖洋戏剧4Gtv,http://220.135.64.124:5050/4gtv-4gtv045/index.m3u8?proxy=true,其它,0.000,False
靖洋戏剧4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv045/index.m3u8?proxy=true,其它,0.000,False
靖洋戏剧台,https://gat.zhoujie218.top/litv/4gtv-4gtv045,其它 SD（412条）,0.000,False
靖洋戏剧台,https://cdn12.178.indevs.in/163189/25084ef5a2662aad,其它,0.000,False
靖洋戲劇,http://iptv.4666888.xyz/iptv2A.php?id=42,其它,0.000,False
靖洋戲劇台,http://clawcloud.goiptv.de5.net/litv.php?id=4gtv-4gtv045&token=xiatianshigou,其它,0.000,False
靖羊卡通,http://211.23.125.95:50007/4gtv-4gtv057/index.m3u8?proxy=true,其它 SD（412条）,0.000,False
靖远电视台,https://play.kankanlive.com/live/1658390970673988.m3u8,其它,0.000,False
静宁新闻综合,https://play.kankanlive.com/live/1658194434596952.m3u8,其它,0.000,False
非典型恋爱,https://live.ottiptv.cc/yy/1354936157,其它,0.000,False
非凡商业,http://211.23.125.95:50007/4gtv-4gtv048/index.m3u8?proxy=true,其它 SD（412条）,0.000,False
非凡商业4Gtv,http://220.135.64.124:5050/4gtv-4gtv048/index.m3u8?proxy=true,其它,0.000,False
非凡商业FYtv,http://iptv.4666888.xyz/iptv2A.php?id=44,其它,0.000,False
非凡商業台,http://clawcloud.goiptv.de5.net/litv.php?id=4gtv-4gtv048&token=xiatianshigou,其它,0.000,False
非凡新聞,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUaB2MBpZJIecyktt2dzKZQmXztaPqUaTu4Cwnl89i6cAR9Ns3UjqcoGz-7Ku7pzf8iRuAW58SqlW8Ghow8snuw6yfVoLvHJKXPQNA-W3LLPQLYBMRGmbNnAsWRe3wWdIC4EE16x_TBLIOmMb-W1cOjjtcA4GIBxfm2qECWwd6GZ4tuxkY-pmlspR_GyEilrC5x123WrqHPcYUKVnd9k5Lvw.m3u8?u=1756878715,其它,0.000,False
非凡新聞台,http://clawcloud.goiptv.de5.net/litv.php?id=4gtv-4gtv010&token=xiatianshigou,其它,0.000,False
非凡新闻,http://211.23.125.95:50007/4gtv-4gtv010/index.m3u8?proxy=true,其它 SD（412条）,0.000,False
非凡新闻4Gtv,http://220.135.64.124:5050/4gtv-4gtv010/index.m3u8?proxy=true,其它,0.000,False
非凡新闻欣赏,http://rihou.cc:555/tv/[Hk]非凡新闻,其它,0.000,False
非凡新闻频特,http://smt.4666888.xyz/feifannews_twn.m3u8,其它,0.000,False
非凡財經新聞,https://www.youtube.com/watch?v=CXQ-maBSxa4,其它 SD（412条）,0.000,False
非凡財經新聞,https://www.youtube.com/watch?v=eA6Aczd3FZM,其它 SD（412条）,0.000,False
非凡財經新聞,https://www.youtube.com/watch?v=xLqt2p6Dowo,其它 SD（412条）,0.000,False
非常保镖-经典港剧,https://live.ottiptv.cc/yy/1382736903,其它,0.000,False
韓國娛樂台 KMTV,http://clawcloud.goiptv.de5.net/litv.php?id=4gtv-4gtv016&token=xiatianshigou,其它,0.000,False
韓流美食料理秀,http://iptv.4666888.xyz/iptv2A.php?id=63,其它,0.000,False
韩国GCN电视,http://liveko24-manminglobal3.ktcdn.co.kr/liveko24/gcnko_high/playlist.m3u8,其它 SD（412条）,0.000,False
韩国娱乐,http://211.23.125.95:50007/4gtv-4gtv016/index.m3u8?proxy=true,其它 SD（412条）,0.000,False
韩国娱乐4Gtv,http://220.135.64.124:5050/4gtv-4gtv016/index.m3u8?proxy=true,其它,0.000,False
韩国娱乐4Gtv,http://220.135.64.124:5050/li-4gtv-4gtv016/index.m3u8?proxy=true,其它,0.000,False
韩国跑男,https://www.goodiptv.club/douyu/131977,其它,0.000,False
韩安旭-多幸运,https://www.iesdouyin.com/aweme/v1/playwm/?line=0&logo_name=aweme_diversion_search&ratio=720p&video_id=v0300fg10000d0m9etvog65nglhodq2g,其它,0.000,False
音乐仓库抖播,http://rihou.cc:555/tv/音乐仓库抖07,其它,0.000,False
音乐库仓抖播,http://rihou.cc:555/tv/音乐库仓抖07,其它,0.000,False
音乐才女与霸道总裁的治愈之恋,https://live.ottiptv.cc/yy/1382735573,其它,0.000,False
韶关新闻综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8,其它,0.000,False
韶关综合,https://live.sgmsw.cn/hls/lhx1FUeZg/playlist.m3u8,其它,0.000,False
顶级童颜女孩腿长腰细,http://t33.cdn2020.com/video/m3u8/2025/11/06/aa67b28b/index.m3u8,其它,0.000,False
项城电视台,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8,其它,0.000,False
项城电视台,http://live.dxhmt.cn:9081/tv/11681-1.m3u8,其它,0.000,False
顺德DJLwei-全英文Electro音乐百听不厌APT经典金曲DJ串烧,https://mp4.djuu.com/c2/17/2025/78486efeb94e7f79.m4a,其它,0.000,False
顺德频道,http://120.87.19.109:80/PLTV/88888973/224/3221226671/10000100000000060000000002162262_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3x3ln3Y+VpW9CBwil/8c5p1wWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601,其它,0.000,False
颍上新闻综合|澜露直播,http://tv.sohu.blog/d/ahwy.php?id=ysh,其它 SD（412条） ,0.000,False
颜值永远在线,https://live.ottiptv.cc/yy/1382851582,其它,0.000,False
颠覆秩序的声浪狂潮,https://live.ottiptv.cc/yy/1354932426,其它,0.000,False
風雲恐怖電影,http://iptv.4666888.xyz/iptv2A.php?id=59,其它,0.000,False
风云剧场,http://113.101.244.11:10000/rtp/239.253.43.16:5146,影视频道,0.000,False
风云剧场,http://113.101.244.11:10000/rtp/239.253.43.26:5146,影视频道,0.000,False
风云剧场,http://113.102.83.97:4022/rtp/239.253.43.16:5146,影视频道,0.000,False
风云剧场,http://113.102.83.97:4022/rtp/239.253.43.26:5146,影视频道,0.000,False
风云剧场,http://117.69.43.137:4022/rtp/238.1.79.62:4632,影视频道,0.000,False
风云剧场,http://171.213.234.216:8089/rtp/239.93.1.156:5140,影视频道,0.000,False
风云剧场,http://183.160.35.31:4022/rtp/238.1.79.62:4632,影视频道,0.000,False
风云剧场,https://live.264788.xyz/channel/fengyunjuchang?streamid=fb9584fe15e1e0bb2a733656352904fe&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
风云剧场,http://183.57.248.13:8183/tsfile/live/1005_1.m3u8,其它,0.000,False
风云剧场,http://120.87.4.26:80/PLTV/88888973/224/3221226620/10000100000000060000000001611762_0.smil/01.m3u8?fmt=ts2hls,383,01.m3u8,0,8597,0,0&accountinfo=7P9/PZjGeZIv+PttGdhw9SUy2v3weVxkOFl4CStfwsm3BmTwjyEukLKuM5iU1lse5k7p803glrlGfvNp9+X4YAWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&GuardEncType=2&tenantId=8601,其它,0.000,False
风云剧场,http://120.87.19.109:80/PLTV/88888973/224/3221226620/10000100000000060000000001611762_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xwBFdn/sWSvUCwtxknxt5OAWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601,其它,0.000,False
风云剧场,http://119.91.7.169:2026/dszb/IPTV.php?id=风云剧场,其它,0.000,False
风云剧场,http://119.91.7.169:2026/dszb/IPTV1.php?id=风云剧场,其它,0.000,False
风云剧场,https://live.264788.xyz/channel/fengyunjuchang?streamid=31e7b5b7032d25dd215a4069cdee1a48&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
风云足球,http://173.208.187.18:82/live/fyzq.m3u8?jsbt=1760355398&jsbk=d838949ce8ba43fabfa8e16a02449bcf,其它,0.000,False
风云足球,https://live.264788.xyz/channel/fengyunzuqiu?streamid=d6252ab5e983d48dbbb244d84a4c99a6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
风云足球,http://183.57.248.13:8183/tsfile/live/0120_1.m3u8,其它,0.000,False
风云足球,http://120.87.19.109:80/PLTV/88888973/224/3221226616/10000100000000060000000001611739_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xzI8wliEPDEX7/t+Q1C3MNAWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601,其它,0.000,False
风云足球,http://119.91.7.169:2026/dszb/IPTV.php?id=风云足球,其它,0.000,False
风云足球,http://119.91.7.169:2026/dszb/IPTV1.php?id=风云足球,其它,0.000,False
风云足球,https://live.264788.xyz/channel/fengyunzuqiu?streamid=927ac8a2bbea16a44fbdc8cd59deabc8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
风云足球高清,http://61.184.46.85:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0,其它 高清/HD（158条） ,0.000,False
风云雄霸频道,http://cfss.cc/cdn/hy/21059612.m3u8,其它,0.000,False
风云音乐,https://live.264788.xyz/channel/fengyunyinyue?streamid=1b41fb9153cba3ee19bd5d1b323da27e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
风云音乐,http://120.87.4.25:80/PLTV/88888973/224/3221226627/10000100000000060000000001611773_0.smil/01.m3u8?fmt=ts2hls,363,01.m3u8,0,8592,0,0&accountinfo=7P9/PZjGeZIv+PttGdhw9SUy2v3weVxkOFl4CStfwsm3BmTwjyEukLKuM5iU1lse6lEpV6NoGj7n+cYEvVfw3wWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&GuardEncType=2&tenantId=8601,其它,0.000,False
风云音乐,http://120.87.19.109:80/PLTV/88888973/224/3221226627/10000100000000060000000001611773_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xRgbvV66y9+/3FtgpnmCOEQWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601,其它,0.000,False
风云音乐,http://119.91.7.169:2026/dszb/IPTV1.php?id=风云音乐,其它,0.000,False
风云音乐,https://live.264788.xyz/channel/fengyunyinyue?streamid=be37d16b874e7ba11dd383d7ecd75752&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
风尚购物,http://111.56.90.5/000000000000/1000000005000003651/index.m3u8,其它,0.000,False
风尚购物 (1080p),http://183.207.248.71/cntv/live1/fengshanggw/fengshanggw,其它,0.000,False
风筝,https://live.ottiptv.cc/yy/1382828770,其它,0.000,False
风筝电视轮播,http://iptv77.iptv66.eu.org:35455/yy/1354931585,其它,0.000,False
飓风营救,https://live.ottiptv.cc/yy/1382735547,其它,0.000,False
飞儿乐团-lydia,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v1e00fgi0000cu0hhh7og65rn9pfdt0g&ratio=720p&line=0,其它,0.000,False
飞儿乐团-你的微笑,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000c9t0f8rc77u1ksr5jbj0&ratio=720p&line=0,其它,0.000,False
飞儿乐团-我们的爱,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c895oo3c77ud27p9ic50&ratio=720p&line=0,其它,0.000,False
飞儿乐团-月牙湾,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000c4tmklbc77u4upig9730&ratio=720p&line=0,其它,0.000,False
飞儿乐团/彭佳慧-心之火,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cvhd32vog65lgnkfuh30&ratio=720p&line=0,其它,0.000,False
飞天小女警,http://cfss.cc/cdn/huya/11601958.flv,其它,0.000,False
飞虎之潜行极战,https://live.ottiptv.cc/yy/1354932420,其它,0.000,False
香港32台,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8,其它,0.000,False
香港33台,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8,其它,0.000,False
香港34台,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8,其它,0.000,False
香港35台,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8,其它,0.000,False
香港C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/index.m3u8,其它,0.000,False
香港C+_-频道,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8,其它,0.000,False
香港亚洲卫视,https://pull-hsbj.vzan.com/v/slowlive_821481626725612419.m3u8,其它 SD（412条）,0.000,False
香港卫视,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=xianggangweishi&P2PChannelID=pd://cctv_p2p_hdxianggangweishi,其它,0.000,False
香港卫视,https://hkstv.tv/api/m3u8-proxy?url=http%3A%2F%2Fwebcast.hkstv.tv%2Flivestream%2Fmutfysrq%2Fplaylist.m3u8$IPV4•线路1,其它,0.000,False
香港卫视,https://stream1.freetv.fun/6130c4439e91813125415b749209467f8da4f3d09d09ac80d7848321fc5e709e.m3u8$IPV4•线路2,其它,0.000,False
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8$IPV4•线路3,其它,0.000,False
香港卫视,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU4qT4IFRVyFed-9sFWa2eHNNkzZb7QZkD2vw3tyNa3z0NA6t3MrL1FoqkGhRwfAYLqj3rgltIj__kpwIL9j9zBZR3rF6PnrIJTnoinlDDNUtxHZMTxfGXVbAlmxb-2lBSfY6e-DiQ_1mwTr4a5hCLh81B6d-yvfSs2kpLavmjdBH8rS7JNhLSaj5eIRCOIBHHmegQE0VLJVWmSpT84xXxcg.m3u8?u=1756878715$IPV4•线路4,其它,0.000,False
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8$IPV4•线路5,其它,0.000,False
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$IPV4•线路6,其它,0.000,False
香港卫视,http://101.35.240.114:88/live.php?id=香港卫视$IPV4•线路7,其它,0.000,False
香港卫视,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU4qT4IFRVyFed-9sFWa2eHNNkzZb7QZkD2vw3tyNa3z0NA6t3MrL1FoqkGhRwfAYLqj3rgltIj__kpwIL9j9zBZR3rF6PnrIJTnoinlDDNUtxHZMTxfGXVbAlmxb-2lBSfY6e-DiQ_1mwTr4a5hCLh81B6d-yvfSs2kpLavmjdBH8rS7JNhLSaj5eIRCOIBHHmegQE0VLJVWmSpT84xXxcg.m3u8?u=1756878715,其它,0.000,False
香港卫视频道,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8,其它,0.000,False
香港古典音乐,https://rthkradio1-live.akamaized.net/hls/live/2035313/radio1/master.m3u8?sd=10&rebase=on,其它,0.000,False
香港第三台,https://rthkaudio3-lh.akamaihd.net/i/radio3_1@355866/master.m3u8,其它,0.000,False
香港翡翠台,http://php.jdshipin.com/smt.php?id=jade_twn,其它 SD（412条）,0.000,False
香港院线大片-最新,https://live.ottiptv.cc/yy/1354936242,其它,0.000,False
马关县电视台,http://live.ynurl.com/video/s10046-001/index.m3u8,其它,0.000,False
马年串烧贺岁,http://rihou.cc:555/tv/[mv]串烧贺岁,其它,0.000,False
马年国语贺岁,http://rihou.cc:555/tv/[mv]国语贺岁,其它,0.000,False
马年港星贺岁,http://rihou.cc:555/tv/[mv]港星贺岁,其它,0.000,False
马年粤语贺岁,http://rihou.cc:555/tv/[mv]粤语贺岁,其它,0.000,False
马鞍山新闻综合|澜露直播,http://tv.sohu.blog/d/ahmas.php?id=xwzh,其它 SD（412条） ,0.000,False
驻马店新闻|澜露直播,https://p2hs.vzan.com/slowlive/856224149274600377/live.m3u8,其它 SD（412条） ,0.000,False
高分动作大片-热血出击,https://live.ottiptv.cc/yy/1382736909,其它,0.000,False
高分动作片——创可贴,https://live.ottiptv.cc/yy/1382735568,其它,0.000,False
高分动作频道,http://cfss.cc/cdn/hy/11352884.m3u8,其它,0.000,False
高分港剧合集,https://live.ottiptv.cc/yy/1382735542,其它,0.000,False
高分科幻动作片,https://live.ottiptv.cc/yy/1382749948,其它,0.000,False
高分经典动作片,https://live.ottiptv.cc/yy/1382749944,其它,0.000,False
高台电视台 (1080p),http://117.156.28.119/270000001111/1110000146/index.m3u8,其它,0.000,False
高尔夫·网球,https://live.264788.xyz/channel/gaoerfuwangqiu?streamid=c07b1362684a220cb0bc619ae869b75f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
高尔夫·网球,https://live.264788.xyz/channel/gaoerfuwangqiu?streamid=451d321c7d5df14c154d41bfc36818ba&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,其它,0.000,False
高尔夫网球,http://120.87.4.9:80/PLTV/88888973/224/3221226608/10000100000000060000000001611736_0.smil/01.m3u8?fmt=ts2hls,123,01.m3u8,0,8592,0,0&accountinfo=7P9%2FPZjGeZIv%2BPttGdhw9SUy2v3weVxkOFl4CStfwsnkh3kcFCJXwqkgcXGDUDPqFOC%2BW2KQ4JuqkUFFPOYNJwWZ1F4%2B6A1eDkDeh5XZlpvpn23wIF%2Bldb6dnBPa8zHj%2CEND&GuardEncType=2&tenantId=8601,其它,0.000,False
高尔夫网球,http://120.87.19.109:80/PLTV/88888973/224/3221226608/10000100000000060000000001611736_0.smil/01.m3u8?fmt=ts2hls,244,01.m3u8&accountinfo=UoQbCSdhOfs+Fhzpjb+WON1faRQ9pU15SBx6EULzJM/q63EjPL5/UXSVfEKzDq3xvhXeVRnXeVkADSWG7oojgwWZ1F4+6A1eDkDeh5XZlpvpn23wIF+ldb6dnBPa8zHj,END&tenantId=8601,其它,0.000,False
高尔夫网球,http://119.91.7.169:2026/dszb/IPTV1.php?id=高尔夫网球,其它,0.000,False
高清大片,http://k.061899.xyz/k.php?id=gqdp,其它,0.000,False
高清娱乐,http://111.56.90.5/000000000000/6000000003000001569/index.m3u8,其它,0.000,False
高清岳云鹏,https://vd2.bdstatic.com/mda-meqitprx5ti8ed1a/720p/h264/1621948823045463060/mda-meqitprx5ti8ed1a.mp4,其它 高清/HD（158条） ,0.000,False
高清影视（茶频道）,http://221.7.49.226:50085/tsfile/live/0017_3.m3u8?key=txiptv&playlive=1&authid=0,其它 高清/HD（158条） ,0.000,False
高清经典夜店,https://vd4.bdstatic.com/mda-mh49vt5iqp3e7x8k/720p/h264/1628146884962346682/mda-mh49vt5iqp3e7x8k.mp4,其它 高清/HD（158条） ,0.000,False
高清综艺（乐游,http://221.7.49.226:50085/tsfile/live/0017_4.m3u8?key=txiptv&playlive=1&authid=0,其它 高清/HD（158条） ,0.000,False
高清舞曲,https://txmov2.a.kwimgs.com/upic/2022/03/25/20/BMjAyMjAzMjUyMDUyNTZfMjM0NDc1MTE5N183MDQ0NzkzMTQxOV8wXzM=_b_B383b34c7a7c97f97b5350f622d8da0a6.mp4?tag=1-1648554367-std-1-puqq96jiry-1167f7fd60758f88&clientCacheKey=3x3qtumzyu5rh6w_b.mp4&tt=b&di=79c43beb&bp=12681,其它 高清/HD（158条） ,0.000,False
高能博弈—大事件,https://live.ottiptv.cc/yy/1382749898,其它,0.000,False
高邮一套新闻综合频道,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8,其它 SD（412条） ,0.000,False
鬼吹灯之云南虫谷,http://live.metshop.top/huya/11352898,其它,0.000,False
鬼吹灯之云南虫谷,https://live.iill.top/huya.php?id=11352898,其它,0.000,False
鬼吹灯之云南虫谷,http://live.iill.top/huya.php?id=11352898,其它,0.000,False
鬼吹灯之云南虫谷,https://live.iill.top/huya/11352898,其它,0.000,False
鬼吹灯之怒晴湘西,http://live.metshop.top/huya/11602075,其它,0.000,False
鬼吹灯之怒晴湘西,https://live.iill.top/huya.php?id=11602075,其它,0.000,False
鬼吹灯之怒晴湘西,http://live.iill.top/huya.php?id=11602075,其它,0.000,False
鬼吹灯之怒晴湘西,https://live.iill.top/huya/11602075,其它,0.000,False
鬼吹灯之精绝古城,http://live.metshop.top/huya/11352871,其它,0.000,False
鬼吹灯之精绝古城,https://live.iill.top/huya.php?id=11352871,其它,0.000,False
